country,year,womenJobCategory,womenPercents,menJobCategory,menPercents
Maldives,1999,Service,50.09999847,Service,56.09999847
Maldives,1999,Industry,41,Industry,19.52000046
Maldives,1999,Agriculture,8.909999847,Agriculture,24.37999916
Maldives,2000,Service,51.56999969,Service,56.79000092
Maldives,2000,Industry,39.43000031,Industry,19.09000015
Maldives,2000,Agriculture,9,Agriculture,24.12999916
Maldives,2001,Service,53.45999908,Service,57.36999893
Maldives,2001,Industry,37.65000153,Industry,18.45999908
Maldives,2001,Agriculture,8.890000343,Agriculture,24.17000008
Maldives,2002,Service,54.88999939,Service,58.20999908
Maldives,2002,Industry,36.33000183,Industry,18.37999916
Maldives,2002,Agriculture,8.789999962,Agriculture,23.40999985
Maldives,2003,Service,56.11999893,Service,59.25
Maldives,2003,Industry,35.04000092,Industry,18.53000069
Maldives,2003,Agriculture,8.850000381,Agriculture,22.21999931
Maldives,2004,Service,60.15999985,Service,60.49000168
Maldives,2004,Industry,31.86000061,Industry,17.77000046
Maldives,2004,Agriculture,7.980000019,Agriculture,21.73999977
Maldives,2005,Service,64.88999939,Service,61.33000183
Maldives,2005,Industry,28.06999969,Industry,16.47999954
Maldives,2005,Agriculture,7.039999962,Agriculture,22.19000053
Maldives,2006,Service,68.08000183,Service,62.75999832
Maldives,2006,Industry,25.64999962,Industry,16.34000015
Maldives,2006,Agriculture,6.269999981,Agriculture,20.89999962
Maldives,2007,Service,71.55000305,Service,63.97999954
Maldives,2007,Industry,22.93000031,Industry,15.89999962
Maldives,2007,Agriculture,5.519999981,Agriculture,20.12000084
Maldives,2008,Service,74.69999695,Service,64.83000183
Maldives,2008,Industry,20.57999992,Industry,15.93000031
Maldives,2008,Agriculture,4.71999979,Agriculture,19.23999977
Maldives,2009,Service,77.58000183,Service,66.04000092
Maldives,2009,Industry,18.37999916,Industry,15.35999966
Maldives,2009,Agriculture,4.039999962,Agriculture,18.60000038
Maldives,2010,Service,77.41999817,Service,66.84999847
Maldives,2010,Industry,18.86000061,Industry,15.69999981
Maldives,2010,Agriculture,3.720000029,Agriculture,17.45000076
Maldives,2011,Service,77.09999847,Service,67.55000305
Maldives,2011,Industry,19.45999908,Industry,16.17000008
Maldives,2011,Agriculture,3.450000048,Agriculture,16.28000069
Maldives,2012,Service,76.95999908,Service,68.38999939
Maldives,2012,Industry,19.85000038,Industry,16.25
Maldives,2012,Agriculture,3.190000057,Agriculture,15.35999966
Maldives,2013,Service,76.66000366,Service,69.27999878
Maldives,2013,Industry,20.43000031,Industry,16.42000008
Maldives,2013,Agriculture,2.910000086,Agriculture,14.30000019
Maldives,2014,Service,76.29000092,Service,69.91999817
Maldives,2014,Industry,21.04000092,Industry,16.80999947
Maldives,2014,Agriculture,2.670000076,Agriculture,13.27000046
Maldives,2015,Service,75.91000366,Service,70.38999939
Maldives,2015,Industry,21.69000053,Industry,17.28000069
Maldives,2015,Agriculture,2.400000095,Agriculture,12.32999992
Maldives,2016,Service,75.38999939,Service,70.97000122
Maldives,2016,Industry,22.44000053,Industry,17.62000084
Maldives,2016,Agriculture,2.180000067,Agriculture,11.40999985
Maldives,2017,Service,75.30999756,Service,71.29000092
Maldives,2017,Industry,22.60000038,Industry,17.77000046
Maldives,2017,Agriculture,2.089999914,Agriculture,10.93999958
Maldives,2018,Service,75.26000214,Service,71.47000122
Maldives,2018,Industry,22.78000069,Industry,18.14999962
Maldives,2018,Agriculture,1.960000038,Agriculture,10.38000011
Maldives,2019,Service,75.36000061,Service,71.83000183
Maldives,2019,Industry,22.79000092,Industry,18.20000076
Maldives,2019,Agriculture,1.850000024,Agriculture,9.970000267
Maldives,2020,Service,0,Service,0
Maldives,2020,Industry,0,Industry,0
Maldives,2020,Agriculture,0,Agriculture,0
Maldives,2021,Service,0,Service,0
Maldives,2021,Industry,0,Industry,0
Maldives,2021,Agriculture,0,Agriculture,0
Mongolia,1990,Service,0,Service,0
Mongolia,1990,Industry,0,Industry,0
Mongolia,1990,Agriculture,0,Agriculture,0
Mongolia,1991,Service,39.36999893,Service,34.09999847
Mongolia,1991,Industry,16.87000084,Industry,21.53000069
Mongolia,1991,Agriculture,43.75999832,Agriculture,44.38000107
Mongolia,1992,Service,40.79000092,Service,34.61999893
Mongolia,1992,Industry,15.61999989,Industry,19.88999939
Mongolia,1992,Agriculture,43.59000015,Agriculture,45.49000168
Mongolia,1993,Service,41.91999817,Service,35.09999847
Mongolia,1993,Industry,14.68000031,Industry,19.01000023
Mongolia,1993,Agriculture,43.40000153,Agriculture,45.90000153
Mongolia,1994,Service,42.34000015,Service,35.34999847
Mongolia,1994,Industry,14.23999977,Industry,18.86000061
Mongolia,1994,Agriculture,43.41999817,Agriculture,45.79000092
Mongolia,1995,Service,38.93999863,Service,33.38000107
Mongolia,1995,Industry,16.05999947,Industry,19.51000023
Mongolia,1995,Agriculture,44.99000168,Agriculture,47.11000061
Mongolia,1996,Service,40.15999985,Service,32.5
Mongolia,1996,Industry,14.89999962,Industry,19.62999916
Mongolia,1996,Agriculture,44.95000076,Agriculture,47.86999893
Mongolia,1997,Service,39.29000092,Service,30.18000031
Mongolia,1997,Industry,13.21000004,Industry,19.64999962
Mongolia,1997,Agriculture,47.5,Agriculture,50.16999817
Mongolia,1998,Service,38.91999817,Service,30.67000008
Mongolia,1998,Industry,12.44999981,Industry,18.65999985
Mongolia,1998,Agriculture,48.63000107,Agriculture,50.66999817
Mongolia,1999,Service,39.52999878,Service,31.15999985
Mongolia,1999,Industry,12.23999977,Industry,18.29999924
Mongolia,1999,Agriculture,48.22999954,Agriculture,50.54000092
Mongolia,2000,Service,42.45000076,Service,32.84000015
Mongolia,2000,Industry,11.15999985,Industry,16.63999939
Mongolia,2000,Agriculture,46.38999939,Agriculture,50.52999878
Mongolia,2001,Service,42.93999863,Service,33.84000015
Mongolia,2001,Industry,10.72999954,Industry,16.12000084
Mongolia,2001,Agriculture,46.33000183,Agriculture,50.04000092
Mongolia,2002,Service,44.70000076,Service,37.40999985
Mongolia,2002,Industry,13.11999989,Industry,15.31999969
Mongolia,2002,Agriculture,42.18000031,Agriculture,47.25999832
Mongolia,2003,Service,45.34999847,Service,38.02999878
Mongolia,2003,Industry,9.729999542,Industry,13.77999973
Mongolia,2003,Agriculture,44.91999817,Agriculture,48.18999863
Mongolia,2004,Service,49.15000153,Service,39.06999969
Mongolia,2004,Industry,13.60000038,Industry,18.29000092
Mongolia,2004,Agriculture,37.24000168,Agriculture,42.63999939
Mongolia,2005,Service,48.86000061,Service,38.58000183
Mongolia,2005,Industry,14.64999962,Industry,18.64999962
Mongolia,2005,Agriculture,36.49000168,Agriculture,42.77000046
Mongolia,2006,Service,49.63999939,Service,39
Mongolia,2006,Industry,15.13000011,Industry,19.22999954
Mongolia,2006,Agriculture,35.24000168,Agriculture,41.77000046
Mongolia,2007,Service,49.22999954,Service,40.90000153
Mongolia,2007,Industry,10.63000011,Industry,16.29000092
Mongolia,2007,Agriculture,40.13999939,Agriculture,42.81000137
Mongolia,2008,Service,49.36000061,Service,39.70000076
Mongolia,2008,Industry,11.52999973,Industry,18.43000031
Mongolia,2008,Agriculture,39.09999847,Agriculture,41.88000107
Mongolia,2009,Service,50.54000092,Service,40.38999939
Mongolia,2009,Industry,10.81999969,Industry,18.44000053
Mongolia,2009,Agriculture,38.65000153,Agriculture,41.16999817
Mongolia,2010,Service,56.22999954,Service,45.13000107
Mongolia,2010,Industry,11.61999989,Industry,20.17000008
Mongolia,2010,Agriculture,32.15000153,Agriculture,34.70000076
Mongolia,2011,Service,55.56999969,Service,44.61000061
Mongolia,2011,Industry,11.94999981,Industry,21.88999939
Mongolia,2011,Agriculture,32.47999954,Agriculture,33.5
Mongolia,2012,Service,54.47000122,Service,40.22000122
Mongolia,2012,Industry,11.43000031,Industry,23.96999931
Mongolia,2012,Agriculture,34.09999847,Agriculture,35.81000137
Mongolia,2013,Service,58.00999832,Service,42.86000061
Mongolia,2013,Industry,13.68999958,Industry,26.05999947
Mongolia,2013,Agriculture,28.30999947,Agriculture,31.07999992
Mongolia,2014,Service,60.15999985,Service,43.81000137
Mongolia,2014,Industry,13.64000034,Industry,26.71999931
Mongolia,2014,Agriculture,26.20000076,Agriculture,29.47999954
Mongolia,2015,Service,60.13999939,Service,43.77000046
Mongolia,2015,Industry,12.90999985,Industry,26.51000023
Mongolia,2015,Agriculture,26.95000076,Agriculture,29.71999931
Mongolia,2016,Service,59.45999908,Service,43.11999893
Mongolia,2016,Industry,12.60000038,Industry,24.45999908
Mongolia,2016,Agriculture,27.94000053,Agriculture,32.43000031
Mongolia,2017,Service,61.93000031,Service,43.56999969
Mongolia,2017,Industry,11.97000027,Industry,25.37000084
Mongolia,2017,Agriculture,26.10000038,Agriculture,31.05999947
Mongolia,2018,Service,62.00999832,Service,44.81000137
Mongolia,2018,Industry,13.43999958,Industry,26.72999954
Mongolia,2018,Agriculture,24.54999924,Agriculture,28.46999931
Mongolia,2019,Service,62.22000122,Service,45.31999969
Mongolia,2019,Industry,14.43000031,Industry,27.68000031
Mongolia,2019,Agriculture,23.35000038,Agriculture,27
Mongolia,2020,Service,0,Service,0
Mongolia,2020,Industry,0,Industry,0
Mongolia,2020,Agriculture,0,Agriculture,0
Mongolia,2021,Service,0,Service,0
Mongolia,2021,Industry,0,Industry,0
Mongolia,2021,Agriculture,0,Agriculture,0
Myanmar,1990,Service,0,Service,0
Myanmar,1990,Industry,0,Industry,0
Myanmar,1990,Agriculture,0,Agriculture,0
Myanmar,1991,Service,25.97999954,Service,18.13999939
Myanmar,1991,Industry,10.72999954,Industry,6.53000021
Myanmar,1991,Agriculture,63.29000092,Agriculture,75.33000183
Myanmar,1992,Service,26.32999992,Service,18.54999924
Myanmar,1992,Industry,11.39999962,Industry,7.119999886
Myanmar,1992,Agriculture,62.27000046,Agriculture,74.31999969
Myanmar,1993,Service,25.82999992,Service,18.12000084
Myanmar,1993,Industry,11.73999977,Industry,7.96999979
Myanmar,1993,Agriculture,62.43000031,Agriculture,73.90000153
Myanmar,1994,Service,25.79999924,Service,18.22999954
Myanmar,1994,Industry,11.90999985,Industry,8.149999619
Myanmar,1994,Agriculture,62.29000092,Agriculture,73.62000275
Myanmar,1995,Service,27.27000046,Service,19.38999939
Myanmar,1995,Industry,12.71000004,Industry,8.859999657
Myanmar,1995,Agriculture,60.02000046,Agriculture,71.76000214
Myanmar,1996,Service,28.36000061,Service,20.22999954
Myanmar,1996,Industry,13.31000042,Industry,9.390000343
Myanmar,1996,Agriculture,58.33000183,Agriculture,70.37999725
Myanmar,1997,Service,29.72999954,Service,21.25
Myanmar,1997,Industry,13.97000027,Industry,9.970000267
Myanmar,1997,Agriculture,56.29999924,Agriculture,68.77999878
Myanmar,1998,Service,30,Service,21.46999931
Myanmar,1998,Industry,14.28999996,Industry,10.32999992
Myanmar,1998,Agriculture,55.70000076,Agriculture,68.19000244
Myanmar,1999,Service,29.95999908,Service,21.73999977
Myanmar,1999,Industry,14.43999958,Industry,10.72999954
Myanmar,1999,Agriculture,55.59999847,Agriculture,67.52999878
Myanmar,2000,Service,30.5,Service,22.54999924
Myanmar,2000,Industry,14.81999969,Industry,11.44999981
Myanmar,2000,Agriculture,54.68000031,Agriculture,66
Myanmar,2001,Service,30.64999962,Service,22.96999931
Myanmar,2001,Industry,14.85999966,Industry,11.98999977
Myanmar,2001,Agriculture,54.49000168,Agriculture,65.04000092
Myanmar,2002,Service,31.12999916,Service,23.60000038
Myanmar,2002,Industry,15.10000038,Industry,12.85999966
Myanmar,2002,Agriculture,53.77000046,Agriculture,63.54000092
Myanmar,2003,Service,31.95000076,Service,24.52000046
Myanmar,2003,Industry,15.40999985,Industry,13.77000046
Myanmar,2003,Agriculture,52.63999939,Agriculture,61.70999908
Myanmar,2004,Service,32.31000137,Service,25.12999916
Myanmar,2004,Industry,15.65999985,Industry,14.44999981
Myanmar,2004,Agriculture,52.02999878,Agriculture,60.43000031
Myanmar,2005,Service,32.54999924,Service,25.62000084
Myanmar,2005,Industry,15.77999973,Industry,15.01000023
Myanmar,2005,Agriculture,51.66999817,Agriculture,59.38000107
Myanmar,2006,Service,33.02999878,Service,26.25
Myanmar,2006,Industry,15.89999962,Industry,15.64000034
Myanmar,2006,Agriculture,51.06999969,Agriculture,58.11000061
Myanmar,2007,Service,33.18999863,Service,26.61000061
Myanmar,2007,Industry,15.78999996,Industry,16
Myanmar,2007,Agriculture,51.02000046,Agriculture,57.38999939
Myanmar,2008,Service,33.75,Service,27.20000076
Myanmar,2008,Industry,15.75,Industry,16.45000076
Myanmar,2008,Agriculture,50.5,Agriculture,56.36000061
Myanmar,2009,Service,34.11999893,Service,27.62999916
Myanmar,2009,Industry,15.64999962,Industry,16.86000061
Myanmar,2009,Agriculture,50.22999954,Agriculture,55.50999832
Myanmar,2010,Service,34.04000092,Service,27.67000008
Myanmar,2010,Industry,15.56999969,Industry,17.20999908
Myanmar,2010,Agriculture,50.40000153,Agriculture,55.11999893
Myanmar,2011,Service,34.52999878,Service,28.01000023
Myanmar,2011,Industry,15.31999969,Industry,17.29000092
Myanmar,2011,Agriculture,50.15000153,Agriculture,54.70999908
Myanmar,2012,Service,34.77999878,Service,28.14999962
Myanmar,2012,Industry,15.09000015,Industry,17.46999931
Myanmar,2012,Agriculture,50.13000107,Agriculture,54.36999893
Myanmar,2013,Service,34.95999908,Service,28.26000023
Myanmar,2013,Industry,14.89000034,Industry,17.72999954
Myanmar,2013,Agriculture,50.15999985,Agriculture,54.00999832
Myanmar,2014,Service,35.00999832,Service,28.31999969
Myanmar,2014,Industry,14.72000027,Industry,18.10000038
Myanmar,2014,Agriculture,50.27000046,Agriculture,53.58000183
Myanmar,2015,Service,35.38000107,Service,28.81999969
Myanmar,2015,Industry,14.5,Industry,18.37999916
Myanmar,2015,Agriculture,50.11999893,Agriculture,52.81000137
Myanmar,2016,Service,37.15000153,Service,29.17000008
Myanmar,2016,Industry,14.96000004,Industry,17.32999992
Myanmar,2016,Agriculture,47.88999939,Agriculture,53.5
Myanmar,2017,Service,39.09999847,Service,29.62000084
Myanmar,2017,Industry,15.38000011,Industry,16.30999947
Myanmar,2017,Agriculture,45.52000046,Agriculture,54.06999969
Myanmar,2018,Service,40.47000122,Service,30.54000092
Myanmar,2018,Industry,16.95000076,Industry,17.48999977
Myanmar,2018,Agriculture,42.58000183,Agriculture,51.97000122
Myanmar,2019,Service,40.59999847,Service,29.86000061
Myanmar,2019,Industry,16.95999908,Industry,16.93000031
Myanmar,2019,Agriculture,42.43999863,Agriculture,53.20999908
Myanmar,2020,Service,0,Service,0
Myanmar,2020,Industry,0,Industry,0
Myanmar,2020,Agriculture,0,Agriculture,0
Myanmar,2021,Service,0,Service,0
Myanmar,2021,Industry,0,Industry,0
Myanmar,2021,Agriculture,0,Agriculture,0
Nepal,1990,Service,0,Service,0
Nepal,1990,Industry,0,Industry,0
Nepal,1990,Agriculture,0,Agriculture,0
Nepal,1991,Service,8.170000076,Service,21.21999931
Nepal,1991,Industry,1.440000057,Industry,3.99000001
Nepal,1991,Agriculture,90.38999939,Agriculture,74.79000092
Nepal,1992,Service,8.220000267,Service,20.67000008
Nepal,1992,Industry,1.649999976,Industry,4.659999847
Nepal,1992,Agriculture,90.12000275,Agriculture,74.68000031
Nepal,1993,Service,8.300000191,Service,20.18000031
Nepal,1993,Industry,1.899999976,Industry,5.420000076
Nepal,1993,Agriculture,89.80000305,Agriculture,74.40000153
Nepal,1994,Service,8.5,Service,19.72999954
Nepal,1994,Industry,2.25,Industry,6.440000057
Nepal,1994,Agriculture,89.25,Agriculture,73.83000183
Nepal,1995,Service,8.670000076,Service,19.34000015
Nepal,1995,Industry,2.619999886,Industry,7.519999981
Nepal,1995,Agriculture,88.72000122,Agriculture,73.13999939
Nepal,1996,Service,8.890000343,Service,19.01000023
Nepal,1996,Industry,3.089999914,Industry,8.850000381
Nepal,1996,Agriculture,88.01999664,Agriculture,72.13999939
Nepal,1997,Service,9.149999619,Service,18.70000076
Nepal,1997,Industry,3.650000095,Industry,10.43999958
Nepal,1997,Agriculture,87.19999695,Agriculture,70.86000061
Nepal,1998,Service,9.350000381,Service,18.47999954
Nepal,1998,Industry,4.269999981,Industry,12.18999958
Nepal,1998,Agriculture,86.37999725,Agriculture,69.33000183
Nepal,1999,Service,9.579999924,Service,18.22999954
Nepal,1999,Industry,5.039999962,Industry,14.34000015
Nepal,1999,Agriculture,85.37999725,Agriculture,67.43000031
Nepal,2000,Service,9.899999619,Service,18.32999992
Nepal,2000,Industry,5.46999979,Industry,15.30000019
Nepal,2000,Agriculture,84.62999725,Agriculture,66.37000275
Nepal,2001,Service,10.14999962,Service,18.48999977
Nepal,2001,Industry,5.75,Industry,15.94999981
Nepal,2001,Agriculture,84.09999847,Agriculture,65.55999756
Nepal,2002,Service,10.40999985,Service,18.59000015
Nepal,2002,Industry,5.949999809,Industry,16.20999908
Nepal,2002,Agriculture,83.65000153,Agriculture,65.19999695
Nepal,2003,Service,10.67000008,Service,18.81999969
Nepal,2003,Industry,6.139999866,Industry,16.65999985
Nepal,2003,Agriculture,83.19000244,Agriculture,64.51999664
Nepal,2004,Service,10.97000027,Service,19.06999969
Nepal,2004,Industry,6.300000191,Industry,17.03000069
Nepal,2004,Agriculture,82.73000336,Agriculture,63.90000153
Nepal,2005,Service,11.25,Service,19.34000015
Nepal,2005,Industry,6.409999847,Industry,17.28000069
Nepal,2005,Agriculture,82.34999847,Agriculture,63.38000107
Nepal,2006,Service,11.51000023,Service,19.63999939
Nepal,2006,Industry,6.460000038,Industry,17.51000023
Nepal,2006,Agriculture,82.02999878,Agriculture,62.84999847
Nepal,2007,Service,11.80000019,Service,19.94000053
Nepal,2007,Industry,6.519999981,Industry,17.70000076
Nepal,2007,Agriculture,81.68000031,Agriculture,62.36000061
Nepal,2008,Service,12.15999985,Service,20.26000023
Nepal,2008,Industry,6.690000057,Industry,18.17000008
Nepal,2008,Agriculture,81.15000153,Agriculture,61.56999969
Nepal,2009,Service,12.60000038,Service,20.55999947
Nepal,2009,Industry,6.849999905,Industry,18.44000053
Nepal,2009,Agriculture,80.54000092,Agriculture,61.00999832
Nepal,2010,Service,13.10000038,Service,20.78000069
Nepal,2010,Industry,7.070000172,Industry,18.81999969
Nepal,2010,Agriculture,79.83000183,Agriculture,60.40000153
Nepal,2011,Service,13.60999966,Service,21.10000038
Nepal,2011,Industry,7.269999981,Industry,19.19000053
Nepal,2011,Agriculture,79.12000275,Agriculture,59.70999908
Nepal,2012,Service,14.09000015,Service,21.65999985
Nepal,2012,Industry,7.480000019,Industry,19.79999924
Nepal,2012,Agriculture,78.44000244,Agriculture,58.54999924
Nepal,2013,Service,14.56999969,Service,22.14999962
Nepal,2013,Industry,7.679999828,Industry,20.45000076
Nepal,2013,Agriculture,77.76000214,Agriculture,57.40000153
Nepal,2014,Service,15.10999966,Service,22.67000008
Nepal,2014,Industry,7.940000057,Industry,21.20999908
Nepal,2014,Agriculture,76.94999695,Agriculture,56.13000107
Nepal,2015,Service,15.59000015,Service,23.12000084
Nepal,2015,Industry,8.119999886,Industry,21.67000008
Nepal,2015,Agriculture,76.29000092,Agriculture,55.20999908
Nepal,2016,Service,15.98999977,Service,23.48999977
Nepal,2016,Industry,8.119999886,Industry,21.59000015
Nepal,2016,Agriculture,75.88999939,Agriculture,54.93000031
Nepal,2017,Service,16.45000076,Service,23.87000084
Nepal,2017,Industry,8.329999924,Industry,22.34000015
Nepal,2017,Agriculture,75.22000122,Agriculture,53.79000092
Nepal,2018,Service,16.88999939,Service,24.22999954
Nepal,2018,Industry,8.5,Industry,22.87999916
Nepal,2018,Agriculture,74.62000275,Agriculture,52.88999939
Nepal,2019,Service,17.29999924,Service,24.57999992
Nepal,2019,Industry,8.619999886,Industry,23.30999947
Nepal,2019,Agriculture,74.08000183,Agriculture,52.11000061
Nepal,2020,Service,0,Service,0
Nepal,2020,Industry,0,Industry,0
Nepal,2020,Agriculture,0,Agriculture,0
Nepal,2021,Service,0,Service,0
Nepal,2021,Industry,0,Industry,0
Nepal,2021,Agriculture,0,Agriculture,0
New Zealand,1990,Service,0,Service,0
New Zealand,1990,Industry,0,Industry,0
New Zealand,1990,Agriculture,0,Agriculture,0
New Zealand,1991,Service,77.18000031,Service,52.75
New Zealand,1991,Industry,15.06000042,Industry,33.72999954
New Zealand,1991,Agriculture,7.75,Agriculture,13.52000046
New Zealand,1992,Service,77.62000275,Service,53.11999893
New Zealand,1992,Industry,14.80000019,Industry,33.54000092
New Zealand,1992,Agriculture,7.579999924,Agriculture,13.35000038
New Zealand,1993,Service,78,Service,53.34999847
New Zealand,1993,Industry,14.56999969,Industry,33.52999878
New Zealand,1993,Agriculture,7.440000057,Agriculture,13.11999989
New Zealand,1994,Service,78.20999908,Service,53.43000031
New Zealand,1994,Industry,14.48999977,Industry,33.77999878
New Zealand,1994,Agriculture,7.300000191,Agriculture,12.78999996
New Zealand,1995,Service,79.27999878,Service,54.36000061
New Zealand,1995,Industry,14.02999973,Industry,33.43999863
New Zealand,1995,Agriculture,6.690000057,Agriculture,12.21000004
New Zealand,1996,Service,80.23999786,Service,55.18999863
New Zealand,1996,Industry,13.61999989,Industry,33.13999939
New Zealand,1996,Agriculture,6.130000114,Agriculture,11.67000008
New Zealand,1997,Service,81.20999908,Service,56.11000061
New Zealand,1997,Industry,13.21000004,Industry,32.77999878
New Zealand,1997,Agriculture,5.590000153,Agriculture,11.10999966
New Zealand,1998,Service,81.01000214,Service,55.97000122
New Zealand,1998,Industry,13.28999996,Industry,33.16999817
New Zealand,1998,Agriculture,5.699999809,Agriculture,10.85999966
New Zealand,1999,Service,81.05999756,Service,56.24000168
New Zealand,1999,Industry,12.25,Industry,32.08000183
New Zealand,1999,Agriculture,6.699999809,Agriculture,11.68000031
New Zealand,2000,Service,81.90000153,Service,56.45000076
New Zealand,2000,Industry,12.27000046,Industry,32.47999954
New Zealand,2000,Agriculture,5.840000153,Agriculture,11.07999992
New Zealand,2001,Service,81.94999695,Service,56.31999969
New Zealand,2001,Industry,12.01000023,Industry,31.96999931
New Zealand,2001,Agriculture,6.039999962,Agriculture,11.71000004
New Zealand,2002,Service,82.63999939,Service,56.56999969
New Zealand,2002,Industry,11.67000008,Industry,31.98999977
New Zealand,2002,Agriculture,5.690000057,Agriculture,11.43999958
New Zealand,2003,Service,83.25,Service,58.00999832
New Zealand,2003,Industry,11.52999973,Industry,31.88999939
New Zealand,2003,Agriculture,5.230000019,Agriculture,10.10000038
New Zealand,2004,Service,83.12000275,Service,58.45000076
New Zealand,2004,Industry,11.80000019,Industry,32.33000183
New Zealand,2004,Agriculture,5.079999924,Agriculture,9.210000038
New Zealand,2005,Service,84.18000031,Service,59.22999954
New Zealand,2005,Industry,10.94999981,Industry,32.11000061
New Zealand,2005,Agriculture,4.869999886,Agriculture,8.659999847
New Zealand,2006,Service,84.05999756,Service,58.65999985
New Zealand,2006,Industry,10.89000034,Industry,32.72999954
New Zealand,2006,Agriculture,5.050000191,Agriculture,8.609999657
New Zealand,2007,Service,84.72000122,Service,58.91999817
New Zealand,2007,Industry,10.47999954,Industry,32.34000015
New Zealand,2007,Agriculture,4.800000191,Agriculture,8.75
New Zealand,2008,Service,84.51999664,Service,60.15000153
New Zealand,2008,Industry,10.81999969,Industry,31.46999931
New Zealand,2008,Agriculture,4.659999847,Agriculture,8.380000114
New Zealand,2009,Service,85.91999817,Service,60.97999954
New Zealand,2009,Industry,9.789999962,Industry,30.60000038
New Zealand,2009,Agriculture,4.289999962,Agriculture,8.420000076
New Zealand,2010,Service,85.97000122,Service,61.02000046
New Zealand,2010,Industry,9.710000038,Industry,30.13999939
New Zealand,2010,Agriculture,4.320000172,Agriculture,8.840000153
New Zealand,2011,Service,86.08999634,Service,61.61000061
New Zealand,2011,Industry,9.31000042,Industry,29.45000076
New Zealand,2011,Agriculture,4.599999905,Agriculture,8.930000305
New Zealand,2012,Service,86.48000336,Service,61.91999817
New Zealand,2012,Industry,9.100000381,Industry,29.28000069
New Zealand,2012,Agriculture,4.420000076,Agriculture,8.800000191
New Zealand,2013,Service,86.59999847,Service,62.40999985
New Zealand,2013,Industry,9.140000343,Industry,29.21999931
New Zealand,2013,Agriculture,4.269999981,Agriculture,8.369999886
New Zealand,2014,Service,86.48000336,Service,61.63999939
New Zealand,2014,Industry,9.539999962,Industry,30.12000084
New Zealand,2014,Agriculture,3.980000019,Agriculture,8.25
New Zealand,2015,Service,86,Service,60.11000061
New Zealand,2015,Industry,10,Industry,31.86000061
New Zealand,2015,Agriculture,4,Agriculture,8.029999733
New Zealand,2016,Service,86.62000275,Service,61.34000015
New Zealand,2016,Industry,8.960000038,Industry,30.10000038
New Zealand,2016,Agriculture,4.420000076,Agriculture,8.56000042
New Zealand,2017,Service,86.26000214,Service,61.59000015
New Zealand,2017,Industry,9.399999619,Industry,30.29000092
New Zealand,2017,Agriculture,4.329999924,Agriculture,8.130000114
New Zealand,2018,Service,86.88999939,Service,62.90999985
New Zealand,2018,Industry,9.289999962,Industry,29.29999924
New Zealand,2018,Agriculture,3.829999924,Agriculture,7.789999962
New Zealand,2019,Service,87.33999634,Service,63.61999893
New Zealand,2019,Industry,8.93999958,Industry,28.63999939
New Zealand,2019,Agriculture,3.720000029,Agriculture,7.739999771
New Zealand,2020,Service,0,Service,0
New Zealand,2020,Industry,0,Industry,0
New Zealand,2020,Agriculture,0,Agriculture,0
New Zealand,2021,Service,0,Service,0
New Zealand,2021,Industry,0,Industry,0
New Zealand,2021,Agriculture,0,Agriculture,0
Pakistan,1990,Service,0,Service,0
Pakistan,1990,Industry,0,Industry,0
Pakistan,1990,Agriculture,0,Agriculture,0
Pakistan,1991,Service,16.17000008,Service,36.22999954
Pakistan,1991,Industry,15.68999958,Industry,22.48999977
Pakistan,1991,Agriculture,68.15000153,Agriculture,41.29000092
Pakistan,1992,Service,16.29000092,Service,36.43000031
Pakistan,1992,Industry,15.69999981,Industry,22.56999969
Pakistan,1992,Agriculture,68.01000214,Agriculture,41.00999832
Pakistan,1993,Service,16.57999992,Service,36.75
Pakistan,1993,Industry,15.68000031,Industry,22.47999954
Pakistan,1993,Agriculture,67.73999786,Agriculture,40.77000046
Pakistan,1994,Service,16.82999992,Service,37.04000092
Pakistan,1994,Industry,15.68999958,Industry,22.43000031
Pakistan,1994,Agriculture,67.48999786,Agriculture,40.54000092
Pakistan,1995,Service,16.92000008,Service,36.93999863
Pakistan,1995,Industry,15.56999969,Industry,22.29000092
Pakistan,1995,Agriculture,67.51000214,Agriculture,40.77000046
Pakistan,1996,Service,17.28000069,Service,37.45999908
Pakistan,1996,Industry,15.61999989,Industry,22.32999992
Pakistan,1996,Agriculture,67.09999847,Agriculture,40.20999908
Pakistan,1997,Service,17.75,Service,37.93999863
Pakistan,1997,Industry,15.61999989,Industry,22.15999985
Pakistan,1997,Agriculture,66.62999725,Agriculture,39.90000153
Pakistan,1998,Service,18.17000008,Service,38.31999969
Pakistan,1998,Industry,15.60999966,Industry,22.02000046
Pakistan,1998,Agriculture,66.23000336,Agriculture,39.65999985
Pakistan,1999,Service,18.56999969,Service,38.74000168
Pakistan,1999,Industry,15.59000015,Industry,21.92000008
Pakistan,1999,Agriculture,65.83999634,Agriculture,39.34999847
Pakistan,2000,Service,18.92000008,Service,39.15000153
Pakistan,2000,Industry,15.59000015,Industry,21.88999939
Pakistan,2000,Agriculture,65.5,Agriculture,38.97000122
Pakistan,2001,Service,19.23999977,Service,39.52999878
Pakistan,2001,Industry,15.56000042,Industry,21.76000023
Pakistan,2001,Agriculture,65.19999695,Agriculture,38.70999908
Pakistan,2002,Service,19.68000031,Service,39.93999863
Pakistan,2002,Industry,15.52000046,Industry,21.61000061
